movie,text,robust,rule,correct,robust == correct,rule == correct,0.9927538981,0.9393376076
quiet_place,- ON THE FATHER... 20 feet away... his face is a still frame,N,N,N,TRUE,TRUE,,
quiet_place,of pure fear as he runs to camera. Then:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE MOST IMMEDIATE AND TERRIFYING COMBINATION OF SOUND ONE,N,N,N,TRUE,TRUE,,
quiet_place,COULD EVER IMAGINE.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,... A SHRIEK?... A SCREAM?   ... A CRUNCH?   Then...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON THE FATHER as... a thin line of blood splatters on his,N,N,N,TRUE,TRUE,,
quiet_place,face.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"- Mid run, the father's body immediately goes limp... failing",N,N,N,TRUE,TRUE,,
quiet_place,him as he comes to a halt just in front of camera.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"- Then, as quickly as it came... THE SOUND IS GONE.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"- IN WIDE PROFILE, The father stands lifeless... The two",N,N,N,TRUE,TRUE,,
quiet_place,children stand frozen with fear... the MOTHER drops to her,N,N,N,TRUE,TRUE,,
quiet_place,knees and... a space shuttle blinks silently in the sand.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The four year old... IS GONE.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Once again... only the wind can be heard.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,BLACK.,N,C,N,TRUE,FALSE,,
quiet_place,8.,O,D,O,TRUE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,SILENCE.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,FADE IN: TITLE,T,T,T,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,A QUIET PLACE,N,C,M,TRUE,FALSE,,
quiet_place,9.,O,D,O,FALSE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Still in BLACK... A new sound... Almost like that of the,N,N,N,TRUE,TRUE,,
quiet_place,ocean.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,11   EXT. BEACH - LATE AFTERNOON                                  11,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The new sound continues. In the last of the day's sunlight:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     WE TRACK, LOOKING STRAIGHT DOWN, on... what appears to be an",N,N,N,TRUE,TRUE,,
quiet_place,"     empty beach. The pink lit sand, now combined with a sound",N,N,N,TRUE,TRUE,,
quiet_place,"     like the ocean, feels serene, almost otherworldly.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     Slowly coming into frame, we see the face of... the daughter.",N,N,N,TRUE,TRUE,,
quiet_place,This is REGAN ABBOTT. Her hair is much longer. She is now,N,N,N,TRUE,TRUE,,
quiet_place,"     TWO YEARS OLDER, 12. She just looks... different.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN lays in the sand with eyes closed... but she is not,N,N,N,TRUE,TRUE,,
quiet_place,asleep.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,With her brow furrowed and her closed eyes darting back and,N,N,N,TRUE,TRUE,,
quiet_place,forth she looks oddly pained... almost as if she is wishing,N,N,N,TRUE,TRUE,,
quiet_place,herself to another place.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,There is movement in her hands as her fingers caress an,N,N,N,TRUE,TRUE,,
quiet_place,object.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Her eyes suddenly POP OPEN as she sits up violently CLOSE UP,N,N,N,TRUE,TRUE,,
quiet_place,"     INTO OUR FRAME! She looks around with eyes wet and red,",N,N,N,TRUE,TRUE,,
quiet_place,attempting to regain her bearings.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE SLOWLY MOVE AROUND her to see what she sees and are met,N,N,N,TRUE,TRUE,,
quiet_place,with... a jarringly incongruous landscape! Instead of a,N,N,N,TRUE,TRUE,,
quiet_place,"     glistening ocean, there in front of REGAN stand the tall",N,N,N,TRUE,TRUE,,
quiet_place,swaying stalks of... A CORNFIELD.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,As REGAN looks to her lap WE SLOWLY TRAVEL DOWN to reveal...,N,N,N,TRUE,TRUE,,
quiet_place,she is holding THE TOY SHUTTLE. As she maneuvers it through,N,N,N,TRUE,TRUE,,
quiet_place,her fingers we see the shuttle is damaged... there are 2,N,N,N,TRUE,TRUE,,
quiet_place,large gouges in the fuselage.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Suddenly... Something startles her as she snaps her head to,N,N,N,TRUE,TRUE,,
quiet_place,the side!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE GO CLOSE on her hand driving the TOY SHUTTLE into the,N,N,N,TRUE,TRUE,,
quiet_place,"     sand, not wanting it to be seen. Now ONLY THE SHUTTLE'S TAIL",N,N,N,TRUE,TRUE,,
quiet_place,is exposed in the foreground as we see a figure walking,N,N,N,TRUE,TRUE,,
quiet_place,toward REGAN.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Coming into focus is... her mother. This is EVELYN ABBOTT.,N,N,N,TRUE,TRUE,,
quiet_place,EVELYN too has changed. Hair longer... frame lower. She,N,N,N,TRUE,TRUE,,
quiet_place,carries a basket of vegetables. She is bare foot.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN stops and looks down at her daughter giving her a,N,N,N,TRUE,TRUE,,
quiet_place,comforting smile. REGAN can't seem to return the same.,N,N,N,TRUE,TRUE,,
quiet_place,10.,N,O,M,TRUE,FALSE,,
quiet_place,,O,O,O,FALSE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN gently gestures with her head. REGAN nods... and,N,N,N,TRUE,TRUE,,
quiet_place,EVELYN walks on. After a moment... REGAN places the TOY,N,N,N,TRUE,TRUE,,
quiet_place,SHUTTLE into the large pocket in her dress and follows her,N,N,N,TRUE,TRUE,,
quiet_place,mother. As she goes:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE PAN TO FOLLOW REGAN as she joins her mother and then,N,N,N,TRUE,TRUE,,
quiet_place,SLOWLY RISE to reveal that the two women are walking along...,N,N,N,TRUE,TRUE,,
quiet_place,A LONG AND WIDE SAND PATH IN THE MIDDLE OF A FARM! In the,N,N,N,TRUE,TRUE,,
quiet_place,distance we can see they are heading to... A WEATHERED RED,N,N,N,TRUE,TRUE,,
quiet_place,BARN.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE END OUR RISE just as we reveal in the foreground...,N,N,N,TRUE,TRUE,,
quiet_place,"     Christmas lights? Like parallel telephone wires, 2 cables of",N,N,N,TRUE,TRUE,,
quiet_place,"     large bulbs, one with red and one with white. They dance",N,N,N,TRUE,TRUE,,
quiet_place,playfully in the wind.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,12   INT. TRUCK - LATE AFTERNOON                                  12,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,CLOSE UP PROFILE of a steering wheel in the foreground. A,N,N,N,TRUE,TRUE,,
quiet_place,weathered CHEVY emblem reflects the fire orange sky in the,N,N,N,TRUE,TRUE,,
quiet_place,background.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,HANDS come into frame and gently grip the steering wheel.,N,N,N,TRUE,TRUE,,
quiet_place,The right hand then slowly moves to the ignition block... and,N,N,N,TRUE,TRUE,,
quiet_place,"     turns. There is no sound. After a moment, the hand turns",N,N,N,TRUE,TRUE,,
quiet_place,again...again without sound. The hand turns a third time...,N,N,N,TRUE,TRUE,,
quiet_place,"     this time, the hand begins to bob ever so slightly... as if",N,N,N,TRUE,TRUE,,
quiet_place,the old car has started up. As the hand retracts:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE PULL BACK to reveal... The little brother. This is MARCUS,N,N,N,TRUE,TRUE,,
quiet_place,"     ABBOTT, now 10. Moving ever so slightly, MARCUS is obviously",N,N,N,TRUE,TRUE,,
quiet_place,pretending to drive... though his impassive face betrays the,N,N,N,TRUE,TRUE,,
quiet_place,idea that he is having any fun. MARCUS seems to have aged,N,N,N,TRUE,TRUE,,
quiet_place,much more than the mere 2 years. His vacant eyes tell us a,N,N,N,TRUE,TRUE,,
quiet_place,"     large toll has been taken on him, though perhaps not as",N,N,N,TRUE,TRUE,,
quiet_place,easily recognizable on the exterior.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,13   EXT. TRUCK - LATE AFTERNOON                                  13,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE MOVE SLOWLY IN POV along another large sand path with high,N,N,N,TRUE,TRUE,,
quiet_place,grass on either side when suddenly it opens up into a large,N,N,N,TRUE,TRUE,,
quiet_place,clearing and we see... a tractor?... Shells of untouched farm,N,N,N,TRUE,TRUE,,
quiet_place,equipment litter the open area.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     WE SLOWLY MOVE LEFT, making our way through, what is now",N,N,N,TRUE,TRUE,,
quiet_place,nothing more than an eery farming vehicle graveyard.,N,N,N,TRUE,TRUE,,
quiet_place,Suddenly... A DARK FIGURE ENTERS THE FRAME.,N,N,N,TRUE,TRUE,,
quiet_place,11.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,14   INT. TRUCK - LATE AFTERNOON                                  14,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS's hands move silently along the steering wheel as he,N,N,N,TRUE,TRUE,,
quiet_place,"     stares out the windshield. His body moves ever so slightly,",N,N,N,TRUE,TRUE,,
quiet_place,his face... relaxes... the hint of a smile. For a moment we,N,N,N,TRUE,TRUE,,
quiet_place,could almost believe he is driving. His eyes routinely check,N,N,N,TRUE,TRUE,,
quiet_place,"     the side mirror, then the rearview mirror... then stop. His",N,N,N,TRUE,TRUE,,
quiet_place,hands... and face fall.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     THROUGH THE REAR VIEW MIRROR, we see a figure standing behind",N,N,N,TRUE,TRUE,,
quiet_place,the truck amidst the sea of farm equipment. Behind the figure,N,N,N,TRUE,TRUE,,
quiet_place,we see... A TOWERING SILO.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,15   EXT. TRUCK - LATE AFTERNOON                                  15,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,OVER THE DARK FIGURE onto the truck as we see MARCUS expertly,N,N,N,TRUE,TRUE,,
quiet_place,slip out of the cab window of a VINTAGE CHEVY PICKUP that,N,N,N,TRUE,TRUE,,
quiet_place,sits at the edge of a DESCENDING DRIVEWAY connecting to the,N,N,N,TRUE,TRUE,,
quiet_place,road that heads back toward the BARN. He lands in the sand,N,N,N,TRUE,TRUE,,
quiet_place,"     without a sound and begins to walk, head held low, toward the",N,N,N,TRUE,TRUE,,
quiet_place,dark figure... who reaches his hand out and briefly touches,N,N,N,TRUE,TRUE,,
quiet_place,Marcus' shoulder. Marcus walks straight past.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     As MARCUS exits we BOOM UP the dark figure as it turns,",N,N,N,TRUE,TRUE,,
quiet_place,"     revealing... LEON ABBOTT (LEE), 38. LEE too has changed,",N,N,N,TRUE,TRUE,,
quiet_place,though much more obviously. He has lost weight on his strong,N,N,N,TRUE,TRUE,,
quiet_place,"     farmer frame, he wears a beard and his sunken eyes indicate",N,N,N,TRUE,TRUE,,
quiet_place,that he hasn't slept well... in a long time.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE PULL BACK WIDE to reveal the sea of farm equipment sits in,N,N,N,TRUE,TRUE,,
quiet_place,"     front of a long, dilapidated, work shed roof... a makeshift",N,N,N,TRUE,TRUE,,
quiet_place,repair shop. The word `REPAIR' is written in flaking white,N,N,N,TRUE,TRUE,,
quiet_place,paint that clings to the wood above.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,16   EXT. BARN - SUNSET                                           16,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The line of Christmas lights dance in the foreground.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE TILT DOWN to see that the lights run right in between...,N,N,N,TRUE,TRUE,,
quiet_place,two towering doors of a weathered red BARN. The doors have,N,N,N,TRUE,TRUE,,
quiet_place,been left open by a gap of just over 2 feet. The edges of,N,N,N,TRUE,TRUE,,
quiet_place,the doors... are wrapped in foam...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Suddenly MARCUS walks into frame... and enters the barn.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,17   INT. BARN - SUNSET                                           17,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE TILT DOWN from the lines of unilluminated Christmas lights,N,N,N,TRUE,TRUE,,
quiet_place,running below the high reaching ceiling and...,N,N,N,TRUE,TRUE,,
quiet_place,12.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ONTO MARCUS' BACK as he walks through two heavy quilts at the,N,N,N,TRUE,TRUE,,
quiet_place,entry of the barn hanging from the ceiling. Through the,N,N,N,TRUE,TRUE,,
quiet_place,"     quilts, a dirt floor guides us through this... barn? The",N,N,N,TRUE,TRUE,,
quiet_place,surroundings are too difficult to fully comprehend at first,N,N,N,TRUE,TRUE,,
quiet_place,glance.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,To the left are several large horse stalls. WE QUICKLY PAN,N,N,N,TRUE,TRUE,,
quiet_place,"     INSIDE to see they are now... bedrooms. Mattresses,",N,N,N,TRUE,TRUE,,
quiet_place,"     perfectly made up, lie on the floor next to lamps and small",N,N,N,TRUE,TRUE,,
quiet_place,stacks of books. Clothes on hangers dangle between each of,N,N,N,TRUE,TRUE,,
quiet_place,"     the bars providing not only storage, but limited privacy.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,To the right is a large pen with railings. Once a holding,N,N,N,TRUE,TRUE,,
quiet_place,"     area for cows awaiting milking, it is now... a living room.",N,N,N,TRUE,TRUE,,
quiet_place,Hay bales draped in blankets and old wooden chairs surround,N,N,N,TRUE,TRUE,,
quiet_place,"     an overturned pig trough, now serving as a coffee table",N,N,N,TRUE,TRUE,,
quiet_place,covered in books and dripping candles.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,As MARCUS continues we notice the walls. Every inch is,N,N,N,TRUE,TRUE,,
quiet_place,meticulously covered in a bizarre but elegant cornucopia,N,N,N,TRUE,TRUE,,
quiet_place,"     of... trash. Foam, cardboard, and old newspapers are glued to",N,N,N,TRUE,TRUE,,
quiet_place,the wall in thick layers.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,If one were able to look past the obvious first assumption of,N,N,N,TRUE,TRUE,,
quiet_place,"     a hovel or domicile of hoarders, they would see almost... a",N,N,N,TRUE,TRUE,,
quiet_place,deliberate beauty in the decor... A warmth. This is a well,N,N,N,TRUE,TRUE,,
quiet_place,maintained and loving... home.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE FOLLOW ON MARCUS' BACK as he suddenly comes to... A,N,N,N,TRUE,TRUE,,
quiet_place,MATTRESS LAYING ON THE GROUND? MARCUS bends down and after a,N,N,N,TRUE,TRUE,,
quiet_place,brief struggle pushes the mattress to one side to reveal... A,N,N,N,TRUE,TRUE,,
quiet_place,large hole...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE FOLLOW JUST BEHIND MARCUS... as he descends down the,N,N,N,TRUE,TRUE,,
quiet_place,ground...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,18   INT. BARN - SAFE ROOM - SUNSET                              18,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE NOW SEE MARCUS has descended a makeshift stairwell into...,N,N,N,TRUE,TRUE,,
quiet_place,A small excavated room illuminated by work lights. Lodged up,N,N,N,TRUE,TRUE,,
quiet_place,against the walls and across the ceiling are wooden beams.,N,N,N,TRUE,TRUE,,
quiet_place,In between each beam are varying stages of an elaborate,N,N,N,TRUE,TRUE,,
quiet_place,process of insulation and sound proofing that consists of a,N,N,N,TRUE,TRUE,,
quiet_place,thick layer of newspaper as a base and then blankets and,N,N,N,TRUE,TRUE,,
quiet_place,pillows squeezed in on top. There is a hay bale up against,N,N,N,TRUE,TRUE,,
quiet_place,one wall and a mattress leaned up against another.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     In the middle of the room, MARCUS walks past... EVELYN, who",N,N,N,TRUE,TRUE,,
quiet_place,is bent over behind an odd wooden box. Suddenly she stands,N,N,N,TRUE,TRUE,,
quiet_place,"     up, holding a beautiful and delicate... baby mobile.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,As she turns and reaches the mobile high in the air to a beam,N,N,N,TRUE,TRUE,,
quiet_place,above her we get a clear shot... of her protruding belly.,N,N,N,TRUE,TRUE,,
quiet_place,13.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Even a layman guess would put her over 8 months. EVELYN,N,N,N,TRUE,TRUE,,
quiet_place,gently taps the mobile as we:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ARE NOW CLOSE ON the small ducks and clouds moving through,N,N,N,TRUE,TRUE,,
quiet_place,"the air, EVELYN below looking up... with a smile.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS sits down next to REGAN who is on the floor next to a,N,N,N,TRUE,TRUE,,
quiet_place,stack of old newspapers and bottles of glue.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,She removes a large sheet of newspaper from a plastic tray of,N,N,N,TRUE,TRUE,,
quiet_place,"glue, lets it drip... and then applies it to the wall with a",N,N,N,TRUE,TRUE,,
quiet_place,thick paintbrush. As she moves the paintbrush vertically down,N,N,N,TRUE,TRUE,,
quiet_place,"the dripping white, a piece of an image can be seen... It is",N,N,N,TRUE,TRUE,,
quiet_place,a bra ad. REGAN slowly looks over to MARCUS... who stares at,N,N,N,TRUE,TRUE,,
quiet_place,it.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,BACK ON EVELYN as she removes the top of the odd wooden box.,N,N,N,TRUE,TRUE,,
quiet_place,WE FOLLOW her hands in to reveal... a heavily quilted inside,N,N,N,TRUE,TRUE,,
quiet_place,"with adorable baby blankets, a small teddy bear... and a",N,N,N,TRUE,TRUE,,
quiet_place,clear plastic air mask??,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN's fingers fumble with something in the corner until,N,N,N,TRUE,TRUE,,
quiet_place,she finally threads through... a thin plastic tube... and,N,N,N,TRUE,TRUE,,
quiet_place,connects it to the air mask. It looks similar to an,N,N,N,TRUE,TRUE,,
quiet_place,emergency breathing apparatus one might see in an ambulance,N,N,N,TRUE,TRUE,,
quiet_place,or hospital... because it is.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"BACK ON MARCUS, as he now removes a large piece of dripping",N,N,N,TRUE,TRUE,,
quiet_place,newspaper out of the tray and places it on the wall. Like his,N,N,N,TRUE,TRUE,,
quiet_place,"sister, he swipes his thick paintbrush vertically down the",N,N,N,TRUE,TRUE,,
quiet_place,"dripping white, this time partially revealing a front page",N,N,N,TRUE,TRUE,,
quiet_place,headline. It reads...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,`AGE OF MASS',N,C,N,TRUE,FALSE,,
quiet_place,MARCUS looks at it inquisitively... and then swipes the,N,D,N,TRUE,FALSE,,
quiet_place,paintbrush horizontally across the whole headline.,N,D,N,TRUE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,It reads:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,`IMAGE OF MASSACRED MILITARY SHOCKS THE WORLD',N,N,N,TRUE,TRUE,,
quiet_place,MARCUS freezes... then looks below to see the top of a grainy,N,N,N,TRUE,TRUE,,
quiet_place,newspaper photograph. All we can make out is... a twisted,N,N,N,TRUE,TRUE,,
