begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
62282,62285,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
62336,62338,,,-1,-1,"             

          END. ",He,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
62871,62877,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
62976,62982,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
63053,63059,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
63140,63146,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
63351,63357,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
63527,63533,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
63933,63936,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
64558,64571,,,-1,-1,"             

          END. ",Robert Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
65561,65567,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
65701,65707,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
65840,65843,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
65882,65888,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
66114,66130,,,-1,-1,"             

          END. ",the Great Danton,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,true,false
66289,66292,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
66316,66337,,,-1,-1,"             

          END. ","Mr.
           Angier","


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
66474,66480,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
66607,66613,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
66867,66872,,,-1,-1,"             

          END. ",Agier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67013,67019,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67118,67124,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67136,67138,,,-1,-1,"             

          END. ",My,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
67323,67329,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67645,67651,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67662,67664,,,-1,-1,"             

          END. ",he,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
67761,67767,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
67887,67890,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
67950,67953,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68015,68021,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
68039,68040,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68207,68213,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
68468,68471,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
68579,68585,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
68597,68598,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68642,68643,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68689,68695,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68707,68710,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68730,68733,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68773,68775,,,-1,-1,"             

          END. ",He,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
68917,68923,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
69063,69066,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69142,69148,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
69426,69432,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
69444,69445,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69469,69470,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69557,69563,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
69653,69657,,,-1,-1,"             

          END. ",your,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69665,69668,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69779,69785,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
69797,69798,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
69947,69950,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
70000,70003,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
70142,70148,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
70191,70193,,,-1,-1,"             

          END. ",he,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
71219,71225,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
71480,71486,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
71598,71604,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
71754,71760,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
71932,71938,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72044,72047,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72120,72126,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72393,72396,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72423,72432,,,-1,-1,"             

          END. ",Mr.Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72471,72477,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72495,72498,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72513,72515,,,-1,-1,"             

          END. ",he,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72611,72617,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72733,72739,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
72744,72747,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72788,72790,,,-1,-1,"             

          END. ",He,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
72956,72962,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
